date,campaign_name,platform,ad_creative_type,audience_segment,impressions,clicks,conversions,spend,revenue
24-02-2024,Campaign 1,Facebook,Carousel,Gen X,2725,63,2,134.79,159.14
25-02-2024,Campaign 1,Instagram,Video,Gen Z,4660,110,6,299.29,358.09
25-02-2024,Campaign 1,Instagram,Video,Millennials,1788,52,5,73.41,463.77
25-02-2024,Campaign 1,Instagram,Video,Gen X,361,17,2,21.1,101.94
25-02-2024,Campaign 1,Instagram,Image,Gen Z,4475,56,2,304.26,162.91
25-02-2024,Campaign 1,Instagram,Image,Millennials,1867,11,0,124.04,0
25-02-2024,Campaign 1,Instagram,Image,Gen X,390,3,0,14.49,0
25-02-2024,Campaign 1,Instagram,Carousel,Gen Z,1833,28,1,102.98,66.82
25-02-2024,Campaign 1,Instagram,Carousel,Millennials,2264,61,2,71.5,119.11
25-02-2024,Campaign 1,Instagram,Carousel,Gen X,389,9,0,9.02,0
25-02-2024,Campaign 1,TikTok,Video,Gen Z,3077,104,15,200.73,905.15
25-02-2024,Campaign 1,TikTok,Video,Millennials,706,17,1,30.9,95.04
25-02-2024,Campaign 1,TikTok,Video,Gen X,186,8,1,8.34,55.58
25-02-2024,Campaign 1,TikTok,Image,Gen Z,4087,20,0,171.66,0
25-02-2024,Campaign 1,TikTok,Image,Millennials,259,4,0,14.9,0
25-02-2024,Campaign 1,TikTok,Image,Gen X,476,4,0,29.3,0
25-02-2024,Campaign 1,TikTok,Carousel,Gen Z,6030,68,1,392.12,82.42
25-02-2024,Campaign 1,TikTok,Carousel,Millennials,816,10,0,52.45,0
25-02-2024,Campaign 1,TikTok,Carousel,Gen X,73,1,0,2.23,0
25-02-2024,Campaign 1,Facebook,Video,Gen Z,753,28,1,30.99,82.46
25-02-2024,Campaign 1,Facebook,Video,Millennials,2038,84,11,107.18,831.37
25-02-2024,Campaign 1,Facebook,Video,Gen X,2436,58,8,108.27,526.9
25-02-2024,Campaign 1,Facebook,Image,Gen Z,622,6,0,22.83,0
25-02-2024,Campaign 1,Facebook,Image,Millennials,2070,31,0,100.57,0
25-02-2024,Campaign 1,Facebook,Image,Gen X,2614,18,0,175.48,0
25-02-2024,Campaign 1,Facebook,Carousel,Gen Z,860,16,0,19.87,0
25-02-2024,Campaign 1,Facebook,Carousel,Millennials,5591,127,5,202,343.77
25-02-2024,Campaign 1,Facebook,Carousel,Gen X,1280,26,1,84.8,82.11
26-02-2024,Campaign 1,Instagram,Video,Gen Z,4187,136,16,267.67,1480.34
26-02-2024,Campaign 1,Instagram,Video,Millennials,3791,129,9,190.29,477.31
26-02-2024,Campaign 1,Instagram,Video,Gen X,174,6,0,9.89,0
26-02-2024,Campaign 1,Instagram,Image,Gen Z,3510,24,0,161.36,0
26-02-2024,Campaign 1,Instagram,Image,Millennials,3956,69,3,144.77,214.42
26-02-2024,Campaign 1,Instagram,Image,Gen X,478,8,0,29.53,0
26-02-2024,Campaign 1,Instagram,Carousel,Gen Z,2876,42,1,187.19,78.99
26-02-2024,Campaign 1,Instagram,Carousel,Millennials,2716,51,3,163.45,185.45
26-02-2024,Campaign 1,Instagram,Carousel,Gen X,334,4,0,19.28,0
26-02-2024,Campaign 1,TikTok,Video,Gen Z,4683,168,8,158.17,483.29
26-02-2024,Campaign 1,TikTok,Video,Millennials,414,18,1,13.03,75.21
26-02-2024,Campaign 1,TikTok,Video,Gen X,284,5,0,7.43,0
26-02-2024,Campaign 1,TikTok,Image,Gen Z,5164,68,2,343.45,179.27
26-02-2024,Campaign 1,TikTok,Image,Millennials,560,3,0,28.48,0
26-02-2024,Campaign 1,TikTok,Image,Gen X,427,6,0,21.14,0
26-02-2024,Campaign 1,TikTok,Carousel,Gen Z,5753,156,11,392.39,634.53
26-02-2024,Campaign 1,TikTok,Carousel,Millennials,518,13,0,27.07,0
26-02-2024,Campaign 1,TikTok,Carousel,Gen X,400,4,0,23.42,0
26-02-2024,Campaign 1,Facebook,Video,Gen Z,1116,38,5,52.22,482.47
26-02-2024,Campaign 1,Facebook,Video,Millennials,5723,161,15,361.95,1091.34
26-02-2024,Campaign 1,Facebook,Video,Gen X,1128,36,3,26.48,192.56
26-02-2024,Campaign 1,Facebook,Image,Gen Z,731,12,0,36.68,0
26-02-2024,Campaign 1,Facebook,Image,Millennials,5792,50,2,269.67,101.34
26-02-2024,Campaign 1,Facebook,Image,Gen X,2803,40,0,128.18,0
26-02-2024,Campaign 1,Facebook,Carousel,Gen Z,691,19,1,33.72,50.45
26-02-2024,Campaign 1,Facebook,Carousel,Millennials,2607,65,2,116.93,164.81
26-02-2024,Campaign 1,Facebook,Carousel,Gen X,1331,29,1,47.48,51.9
27-02-2024,Campaign 1,Instagram,Video,Gen Z,4777,108,15,258.87,845.33
27-02-2024,Campaign 1,Instagram,Video,Millennials,3773,110,9,230.12,744.4
27-02-2024,Campaign 1,Instagram,Video,Gen X,421,19,0,13.44,0
27-02-2024,Campaign 1,Instagram,Image,Gen Z,2432,19,0,109.27,0
27-02-2024,Campaign 1,Instagram,Image,Millennials,2783,54,2,90.32,110.51
27-02-2024,Campaign 1,Instagram,Image,Gen X,199,1,0,12.76,0
27-02-2024,Campaign 1,Instagram,Carousel,Gen Z,4768,48,2,133.24,177.29
27-02-2024,Campaign 1,Instagram,Carousel,Millennials,2619,54,3,108.59,222.3
27-02-2024,Campaign 1,Instagram,Carousel,Gen X,313,3,0,9.57,0
27-02-2024,Campaign 1,TikTok,Video,Gen Z,3900,131,15,117.7,1114.83
27-02-2024,Campaign 1,TikTok,Video,Millennials,878,41,2,59.38,173.63
27-02-2024,Campaign 1,TikTok,Video,Gen X,398,19,1,23.1,63.24
27-02-2024,Campaign 1,TikTok,Image,Gen Z,4480,70,2,146.78,144.3
27-02-2024,Campaign 1,TikTok,Image,Millennials,426,4,0,14.35,0
27-02-2024,Campaign 1,TikTok,Image,Gen X,290,2,0,13.44,0
27-02-2024,Campaign 1,TikTok,Carousel,Gen Z,2621,41,2,68.08,186.45
27-02-2024,Campaign 1,TikTok,Carousel,Millennials,757,14,0,38.78,0
27-02-2024,Campaign 1,TikTok,Carousel,Gen X,344,5,0,15.4,0
27-02-2024,Campaign 1,Facebook,Video,Gen Z,893,39,3,24.47,294.28
27-02-2024,Campaign 1,Facebook,Video,Millennials,3654,157,11,166.73,678.49
27-02-2024,Campaign 1,Facebook,Video,Gen X,2557,61,4,114.83,295.6
27-02-2024,Campaign 1,Facebook,Image,Gen Z,661,9,0,30.17,0
27-02-2024,Campaign 1,Facebook,Image,Millennials,5633,37,1,322.81,90.49
27-02-2024,Campaign 1,Facebook,Image,Gen X,2473,32,0,142.67,0
27-02-2024,Campaign 1,Facebook,Carousel,Gen Z,1068,26,1,66.89,54.14
27-02-2024,Campaign 1,Facebook,Carousel,Millennials,2856,81,2,97.97,140.66
27-02-2024,Campaign 1,Facebook,Carousel,Gen X,1143,21,1,73.05,93.61
28-02-2024,Campaign 1,Instagram,Video,Gen Z,1647,75,9,45.29,498.34
28-02-2024,Campaign 1,Instagram,Video,Millennials,2145,43,4,144,287.74
28-02-2024,Campaign 1,Instagram,Video,Gen X,239,6,0,16.04,0
28-02-2024,Campaign 1,Instagram,Image,Gen Z,4372,83,2,101.48,144.24
28-02-2024,Campaign 1,Instagram,Image,Millennials,3109,28,1,122.94,57.14
28-02-2024,Campaign 1,Instagram,Image,Gen X,492,8,0,20.96,0
28-02-2024,Campaign 1,Instagram,Carousel,Gen Z,4987,52,2,271.68,182.55
28-02-2024,Campaign 1,Instagram,Carousel,Millennials,2390,55,3,72.18,271.86
28-02-2024,Campaign 1,Instagram,Carousel,Gen X,128,2,0,8.34,0
28-02-2024,Campaign 1,TikTok,Video,Gen Z,6689,244,13,165.78,1118.24
28-02-2024,Campaign 1,TikTok,Video,Millennials,320,13,1,19.18,70.44
28-02-2024,Campaign 1,TikTok,Video,Gen X,412,18,1,12.99,69.31
28-02-2024,Campaign 1,TikTok,Image,Gen Z,6915,71,1,461.29,82.08
28-02-2024,Campaign 1,TikTok,Image,Millennials,733,3,0,38.73,0
28-02-2024,Campaign 1,TikTok,Image,Gen X,248,4,0,12.08,0
28-02-2024,Campaign 1,TikTok,Carousel,Gen Z,7316,150,10,452.27,963.84
28-02-2024,Campaign 1,TikTok,Carousel,Millennials,466,13,0,25.97,0
28-02-2024,Campaign 1,TikTok,Carousel,Gen X,350,3,0,17.36,0
28-02-2024,Campaign 1,Facebook,Video,Gen Z,1341,46,3,69.63,169.36
28-02-2024,Campaign 1,Facebook,Video,Millennials,5037,145,12,268.53,643.19
28-02-2024,Campaign 1,Facebook,Video,Gen X,1216,54,4,71.45,206.24
28-02-2024,Campaign 1,Facebook,Image,Gen Z,522,6,0,18.18,0
28-02-2024,Campaign 1,Facebook,Image,Millennials,2395,47,0,126.04,0
28-02-2024,Campaign 1,Facebook,Image,Gen X,2579,46,0,130.19,0
28-02-2024,Campaign 1,Facebook,Carousel,Gen Z,1403,15,0,45.71,0
28-02-2024,Campaign 1,Facebook,Carousel,Millennials,2621,31,1,125.86,59.42
28-02-2024,Campaign 1,Facebook,Carousel,Gen X,2905,59,2,97.15,104.98
29-02-2024,Campaign 1,Instagram,Video,Gen Z,3017,77,11,88.36,830
29-02-2024,Campaign 1,Instagram,Video,Millennials,3010,122,12,138.89,760.66
29-02-2024,Campaign 1,Instagram,Video,Gen X,486,18,2,28.3,155.67
29-02-2024,Campaign 1,Instagram,Image,Gen Z,4978,28,0,236.91,0
29-02-2024,Campaign 1,Instagram,Image,Millennials,2905,44,0,161.08,0
29-02-2024,Campaign 1,Instagram,Image,Gen X,81,1,0,3.83,0
29-02-2024,Campaign 1,Instagram,Carousel,Gen Z,4911,85,4,241.51,237.82
29-02-2024,Campaign 1,Instagram,Carousel,Millennials,1455,34,1,52.9,71.13
29-02-2024,Campaign 1,Instagram,Carousel,Gen X,152,1,0,7.11,0
29-02-2024,Campaign 1,TikTok,Video,Gen Z,3149,127,15,143.77,1333.46
29-02-2024,Campaign 1,TikTok,Video,Millennials,536,19,2,20.14,109.47
29-02-2024,Campaign 1,TikTok,Video,Gen X,89,1,0,4.97,0
29-02-2024,Campaign 1,TikTok,Image,Gen Z,7170,99,3,404.78,271.89
29-02-2024,Campaign 1,TikTok,Image,Millennials,311,1,0,11.35,0
29-02-2024,Campaign 1,TikTok,Image,Gen X,439,5,0,17.27,0
29-02-2024,Campaign 1,TikTok,Carousel,Gen Z,7189,143,5,187.1,272.38
29-02-2024,Campaign 1,TikTok,Carousel,Millennials,405,6,0,14.86,0
29-02-2024,Campaign 1,TikTok,Carousel,Gen X,135,2,0,3.6,0
29-02-2024,Campaign 1,Facebook,Video,Gen Z,615,20,1,32.31,57.42
29-02-2024,Campaign 1,Facebook,Video,Millennials,2858,88,5,105.45,415.93
29-02-2024,Campaign 1,Facebook,Video,Gen X,2115,86,6,65.85,429.5
29-02-2024,Campaign 1,Facebook,Image,Gen Z,1297,6,0,42.01,0
29-02-2024,Campaign 1,Facebook,Image,Millennials,4768,26,1,277.1,72.54
29-02-2024,Campaign 1,Facebook,Image,Gen X,2016,29,0,110.96,0
29-02-2024,Campaign 1,Facebook,Carousel,Gen Z,831,11,0,26.34,0
29-02-2024,Campaign 1,Facebook,Carousel,Millennials,4620,70,3,288.72,299.84
29-02-2024,Campaign 1,Facebook,Carousel,Gen X,1925,57,4,71.95,399.26
01-03-2024,Campaign 1,Instagram,Video,Gen Z,2918,90,12,115.47,824.07
01-03-2024,Campaign 1,Instagram,Video,Millennials,3214,148,19,195.21,1613.27
01-03-2024,Campaign 1,Instagram,Video,Gen X,386,17,0,24.11,0
01-03-2024,Campaign 1,Instagram,Image,Gen Z,4850,75,3,141.49,231.63
01-03-2024,Campaign 1,Instagram,Image,Millennials,3342,39,0,97.2,0
01-03-2024,Campaign 1,Instagram,Image,Gen X,349,5,0,21.92,0
01-03-2024,Campaign 1,Instagram,Carousel,Gen Z,1533,42,3,94.92,254.01
01-03-2024,Campaign 1,Instagram,Carousel,Millennials,2992,42,2,136.84,186.71
01-03-2024,Campaign 1,Instagram,Carousel,Gen X,368,8,0,22.37,0
01-03-2024,Campaign 1,TikTok,Video,Gen Z,6486,238,34,270.45,2255.8
01-03-2024,Campaign 1,TikTok,Video,Millennials,998,36,2,32.95,149.38
01-03-2024,Campaign 1,TikTok,Video,Gen X,173,4,0,10.39,0
01-03-2024,Campaign 1,TikTok,Image,Gen Z,4964,83,1,196.67,75.29
01-03-2024,Campaign 1,TikTok,Image,Millennials,595,11,0,34.95,0
01-03-2024,Campaign 1,TikTok,Image,Gen X,426,5,0,14.76,0
01-03-2024,Campaign 1,TikTok,Carousel,Gen Z,5389,143,4,234.81,298.47
01-03-2024,Campaign 1,TikTok,Carousel,Millennials,292,7,0,12.03,0
01-03-2024,Campaign 1,TikTok,Carousel,Gen X,286,7,0,11.98,0
01-03-2024,Campaign 1,Facebook,Video,Gen Z,1378,29,3,47.25,274.45
01-03-2024,Campaign 1,Facebook,Video,Millennials,4241,98,10,193.35,927.79
01-03-2024,Campaign 1,Facebook,Video,Gen X,1488,57,5,46.71,376.97
01-03-2024,Campaign 1,Facebook,Image,Gen Z,926,12,0,22.28,0
01-03-2024,Campaign 1,Facebook,Image,Millennials,3315,52,1,210.57,95.99
01-03-2024,Campaign 1,Facebook,Image,Gen X,2807,25,0,76.01,0
01-03-2024,Campaign 1,Facebook,Carousel,Gen Z,1103,14,0,25.56,0
01-03-2024,Campaign 1,Facebook,Carousel,Millennials,5309,152,7,273.5,607
01-03-2024,Campaign 1,Facebook,Carousel,Gen X,2929,52,1,82.75,76.73
02-03-2024,Campaign 1,Instagram,Video,Gen Z,3544,111,8,213.9,643.34
02-03-2024,Campaign 1,Instagram,Video,Millennials,3149,81,10,175.76,947.38
02-03-2024,Campaign 1,Instagram,Video,Gen X,474,22,2,18.87,123.13
02-03-2024,Campaign 1,Instagram,Image,Gen Z,2776,25,0,85.58,0
02-03-2024,Campaign 1,Instagram,Image,Millennials,3832,71,3,235.31,265.74
02-03-2024,Campaign 1,Instagram,Image,Gen X,297,2,0,11.03,0
02-03-2024,Campaign 1,Instagram,Carousel,Gen Z,4744,127,6,116.52,491.56
02-03-2024,Campaign 1,Instagram,Carousel,Millennials,2317,57,4,99.02,372.21
02-03-2024,Campaign 1,Instagram,Carousel,Gen X,436,5,0,16.81,0
02-03-2024,Campaign 1,TikTok,Video,Gen Z,5279,246,23,337.07,2013.27
02-03-2024,Campaign 1,TikTok,Video,Millennials,848,32,2,57.32,166.74
02-03-2024,Campaign 1,TikTok,Video,Gen X,61,2,0,1.73,0
02-03-2024,Campaign 1,TikTok,Image,Gen Z,7176,84,1,306.81,63.13
02-03-2024,Campaign 1,TikTok,Image,Millennials,408,6,0,11.53,0
02-03-2024,Campaign 1,TikTok,Image,Gen X,178,2,0,11.3,0
02-03-2024,Campaign 1,TikTok,Carousel,Gen Z,3335,83,5,184.83,417.35
02-03-2024,Campaign 1,TikTok,Carousel,Millennials,824,10,0,46.02,0
02-03-2024,Campaign 1,TikTok,Carousel,Gen X,84,1,0,2.96,0
02-03-2024,Campaign 1,Facebook,Video,Gen Z,916,41,3,52.81,176.19
02-03-2024,Campaign 1,Facebook,Video,Millennials,3047,141,14,141.31,1104.51
02-03-2024,Campaign 1,Facebook,Video,Gen X,1207,43,3,42.2,289.43
02-03-2024,Campaign 1,Facebook,Image,Gen Z,789,10,0,35.32,0
02-03-2024,Campaign 1,Facebook,Image,Millennials,2179,19,0,111.28,0
02-03-2024,Campaign 1,Facebook,Image,Gen X,1718,10,0,59.24,0
02-03-2024,Campaign 1,Facebook,Carousel,Gen Z,571,7,0,35,0
02-03-2024,Campaign 1,Facebook,Carousel,Millennials,4288,66,5,244.38,411.18
02-03-2024,Campaign 1,Facebook,Carousel,Gen X,1390,33,2,53.22,100.65
03-03-2024,Campaign 1,Instagram,Video,Gen Z,2250,81,10,54.68,683.38
03-03-2024,Campaign 1,Instagram,Video,Millennials,1669,47,5,42.24,286.14
03-03-2024,Campaign 1,Instagram,Video,Gen X,84,4,0,5.7,0
03-03-2024,Campaign 1,Instagram,Image,Gen Z,3557,27,0,172.93,0
03-03-2024,Campaign 1,Instagram,Image,Millennials,1786,11,0,116.7,0
03-03-2024,Campaign 1,Instagram,Image,Gen X,437,3,0,17.63,0
03-03-2024,Campaign 1,Instagram,Carousel,Gen Z,2827,64,4,91.27,333.05
03-03-2024,Campaign 1,Instagram,Carousel,Millennials,3950,52,3,114.01,270.88
03-03-2024,Campaign 1,Instagram,Carousel,Gen X,139,2,0,4.24,0
03-03-2024,Campaign 1,TikTok,Video,Gen Z,5348,254,15,230.48,1361.52
03-03-2024,Campaign 1,TikTok,Video,Millennials,889,29,2,50.58,126.2
03-03-2024,Campaign 1,TikTok,Video,Gen X,272,10,1,6.38,54.05
03-03-2024,Campaign 1,TikTok,Image,Gen Z,3146,34,1,166.23,81.24
03-03-2024,Campaign 1,TikTok,Image,Millennials,393,6,0,20.55,0
03-03-2024,Campaign 1,TikTok,Image,Gen X,268,4,0,10.07,0
03-03-2024,Campaign 1,TikTok,Carousel,Gen Z,4287,107,6,244.11,431.2
03-03-2024,Campaign 1,TikTok,Carousel,Millennials,318,6,0,20,0
03-03-2024,Campaign 1,TikTok,Carousel,Gen X,69,1,0,4.24,0
03-03-2024,Campaign 1,Facebook,Video,Gen Z,766,28,2,25.11,142.89
03-03-2024,Campaign 1,Facebook,Video,Millennials,2769,132,9,81.61,835.12
03-03-2024,Campaign 1,Facebook,Video,Gen X,1924,51,3,47.16,168.46
03-03-2024,Campaign 1,Facebook,Image,Gen Z,1224,18,0,49.17,0
03-03-2024,Campaign 1,Facebook,Image,Millennials,4733,84,1,112.33,61.15
03-03-2024,Campaign 1,Facebook,Image,Gen X,2977,19,0,99.02,0
03-03-2024,Campaign 1,Facebook,Carousel,Gen Z,1457,32,1,37.87,81.55
03-03-2024,Campaign 1,Facebook,Carousel,Millennials,5336,94,4,298.47,290.33
03-03-2024,Campaign 1,Facebook,Carousel,Gen X,1942,55,1,82.89,69.62
04-03-2024,Campaign 1,Instagram,Video,Gen Z,3251,84,7,104.62,656.8
04-03-2024,Campaign 1,Instagram,Video,Millennials,3399,135,9,217.73,827.35
04-03-2024,Campaign 1,Instagram,Video,Gen X,240,11,1,10.25,53.36
04-03-2024,Campaign 1,Instagram,Image,Gen Z,1948,29,1,64.66,93.32
04-03-2024,Campaign 1,Instagram,Image,Millennials,1195,22,0,62.38,0
04-03-2024,Campaign 1,Instagram,Image,Gen X,79,0,0,3.33,0
04-03-2024,Campaign 1,Instagram,Carousel,Gen Z,2946,68,4,122.08,257.98
04-03-2024,Campaign 1,Instagram,Carousel,Millennials,1372,13,0,51.04,0
04-03-2024,Campaign 1,Instagram,Carousel,Gen X,150,2,0,5.47,0
04-03-2024,Campaign 1,TikTok,Video,Gen Z,5603,117,16,355.43,1228.42
04-03-2024,Campaign 1,TikTok,Video,Millennials,816,16,1,26.93,69.43
04-03-2024,Campaign 1,TikTok,Video,Gen X,132,5,0,6.11,0
04-03-2024,Campaign 1,TikTok,Image,Gen Z,6186,107,1,252.04,65.83
04-03-2024,Campaign 1,TikTok,Image,Millennials,689,9,0,24.33,0
04-03-2024,Campaign 1,TikTok,Image,Gen X,136,1,0,7.47,0
04-03-2024,Campaign 1,TikTok,Carousel,Gen Z,5515,100,4,207.2,356.34
04-03-2024,Campaign 1,TikTok,Carousel,Millennials,741,19,0,50.4,0
04-03-2024,Campaign 1,TikTok,Carousel,Gen X,254,6,0,15.13,0
04-03-2024,Campaign 1,Facebook,Video,Gen Z,569,20,1,13.03,62.24
04-03-2024,Campaign 1,Facebook,Video,Millennials,4254,142,13,221.69,720.25
04-03-2024,Campaign 1,Facebook,Video,Gen X,1931,79,5,50.99,485.1
04-03-2024,Campaign 1,Facebook,Image,Gen Z,517,7,0,26.57,0
04-03-2024,Campaign 1,Facebook,Image,Millennials,2233,38,1,111.6,66.86
04-03-2024,Campaign 1,Facebook,Image,Gen X,1450,16,0,56.23,0
04-03-2024,Campaign 1,Facebook,Carousel,Gen Z,1371,26,1,71.27,95.06
04-03-2024,Campaign 1,Facebook,Carousel,Millennials,3752,48,3,251.13,298.78
04-03-2024,Campaign 1,Facebook,Carousel,Gen X,1484,42,1,98.06,53.16
05-03-2024,Campaign 1,Instagram,Video,Gen Z,3731,81,11,175.07,918.14
05-03-2024,Campaign 1,Instagram,Video,Millennials,1941,97,7,111.73,555.26
05-03-2024,Campaign 1,Instagram,Video,Gen X,317,7,0,15.86,0
05-03-2024,Campaign 1,Instagram,Image,Gen Z,3530,54,1,230.94,61.7
05-03-2024,Campaign 1,Instagram,Image,Millennials,3414,49,0,218.73,0
05-03-2024,Campaign 1,Instagram,Image,Gen X,240,2,0,5.65,0
05-03-2024,Campaign 1,Instagram,Carousel,Gen Z,2230,31,1,120.76,60.99
05-03-2024,Campaign 1,Instagram,Carousel,Millennials,2257,44,1,137.71,64.88
05-03-2024,Campaign 1,Instagram,Carousel,Gen X,181,4,0,6.02,0
05-03-2024,Campaign 1,TikTok,Video,Gen Z,6552,319,35,226.79,2261.68
05-03-2024,Campaign 1,TikTok,Video,Millennials,498,11,1,26.93,54.79
05-03-2024,Campaign 1,TikTok,Video,Gen X,126,2,0,3.24,0
05-03-2024,Campaign 1,TikTok,Image,Gen Z,6127,92,1,327.45,92.15
05-03-2024,Campaign 1,TikTok,Image,Millennials,619,5,0,35.91,0
05-03-2024,Campaign 1,TikTok,Image,Gen X,321,2,0,10.34,0
05-03-2024,Campaign 1,TikTok,Carousel,Gen Z,4755,123,5,158.21,351.52
05-03-2024,Campaign 1,TikTok,Carousel,Millennials,684,6,0,41.19,0
05-03-2024,Campaign 1,TikTok,Carousel,Gen X,487,11,0,13.53,0
05-03-2024,Campaign 1,Facebook,Video,Gen Z,746,32,2,44.61,153.35
05-03-2024,Campaign 1,Facebook,Video,Millennials,4691,231,17,115.65,1449.3
05-03-2024,Campaign 1,Facebook,Video,Gen X,2277,96,12,80.02,882.97
05-03-2024,Campaign 1,Facebook,Image,Gen Z,1305,9,0,40.19,0
05-03-2024,Campaign 1,Facebook,Image,Millennials,3541,52,2,138.48,118.32
05-03-2024,Campaign 1,Facebook,Image,Gen X,1066,13,0,54.96,0
05-03-2024,Campaign 1,Facebook,Carousel,Gen Z,1330,23,1,39.6,50.49
05-03-2024,Campaign 1,Facebook,Carousel,Millennials,2899,48,2,141.44,143.56
05-03-2024,Campaign 1,Facebook,Carousel,Gen X,1912,46,1,72.41,64.12
06-03-2024,Campaign 1,Instagram,Video,Gen Z,3896,149,16,154.39,1188.85
06-03-2024,Campaign 1,Instagram,Video,Millennials,1875,57,7,105.86,662.54
06-03-2024,Campaign 1,Instagram,Video,Gen X,451,17,2,25.29,105.2
06-03-2024,Campaign 1,Instagram,Image,Gen Z,2045,17,0,68.08,0
06-03-2024,Campaign 1,Instagram,Image,Millennials,3252,42,1,86.4,59.55
06-03-2024,Campaign 1,Instagram,Image,Gen X,176,1,0,10.48,0
06-03-2024,Campaign 1,Instagram,Carousel,Gen Z,3327,96,7,221.69,499.77
06-03-2024,Campaign 1,Instagram,Carousel,Millennials,1113,27,1,50.72,65.26
06-03-2024,Campaign 1,Instagram,Carousel,Gen X,263,2,0,9.98,0
06-03-2024,Campaign 1,TikTok,Video,Gen Z,5352,145,9,251.17,580.49
06-03-2024,Campaign 1,TikTok,Video,Millennials,948,38,5,22.83,334.53
06-03-2024,Campaign 1,TikTok,Video,Gen X,256,6,0,15.95,0
06-03-2024,Campaign 1,TikTok,Image,Gen Z,6792,91,2,301.84,179.06
06-03-2024,Campaign 1,TikTok,Image,Millennials,420,2,0,28.02,0
06-03-2024,Campaign 1,TikTok,Image,Gen X,118,2,0,4.88,0
06-03-2024,Campaign 1,TikTok,Carousel,Gen Z,5730,166,3,209.84,288.16
06-03-2024,Campaign 1,TikTok,Carousel,Millennials,665,11,0,35.54,0
06-03-2024,Campaign 1,TikTok,Carousel,Gen X,367,10,0,11.39,0
06-03-2024,Campaign 1,Facebook,Video,Gen Z,1477,35,4,72.13,296.02
06-03-2024,Campaign 1,Facebook,Video,Millennials,5820,189,18,232.4,1226.87
06-03-2024,Campaign 1,Facebook,Video,Gen X,2371,104,6,160.63,485.8
06-03-2024,Campaign 1,Facebook,Image,Gen Z,1281,21,0,46.62,0
06-03-2024,Campaign 1,Facebook,Image,Millennials,4882,96,1,141.08,52.82
06-03-2024,Campaign 1,Facebook,Image,Gen X,1855,9,0,48.07,0
06-03-2024,Campaign 1,Facebook,Carousel,Gen Z,911,27,1,29.25,66.74
06-03-2024,Campaign 1,Facebook,Carousel,Millennials,3469,60,4,141.49,267
06-03-2024,Campaign 1,Facebook,Carousel,Gen X,1990,29,1,114.06,79.12
07-03-2024,Campaign 1,Instagram,Video,Gen Z,3243,121,6,102.16,422.22
07-03-2024,Campaign 1,Instagram,Video,Millennials,2032,47,4,117.7,287.05
07-03-2024,Campaign 1,Instagram,Video,Gen X,306,6,0,9.16,0
07-03-2024,Campaign 1,Instagram,Image,Gen Z,4398,81,3,173.75,165.92
07-03-2024,Campaign 1,Instagram,Image,Millennials,2385,23,0,134.06,0
07-03-2024,Campaign 1,Instagram,Image,Gen X,322,2,0,12.49,0
07-03-2024,Campaign 1,Instagram,Carousel,Gen Z,2128,62,4,89.54,200.9
07-03-2024,Campaign 1,Instagram,Carousel,Millennials,3122,64,2,86.94,144.28
07-03-2024,Campaign 1,Instagram,Carousel,Gen X,204,4,0,10.48,0
07-03-2024,Campaign 1,TikTok,Video,Gen Z,6588,265,13,273.73,866.42
07-03-2024,Campaign 1,TikTok,Video,Millennials,699,18,1,45.02,89.89
07-03-2024,Campaign 1,TikTok,Video,Gen X,495,21,2,15.9,124.72
07-03-2024,Campaign 1,TikTok,Image,Gen Z,7431,105,4,198.31,236.69
07-03-2024,Campaign 1,TikTok,Image,Millennials,575,3,0,13.49,0
07-03-2024,Campaign 1,TikTok,Image,Gen X,228,3,0,8.75,0
07-03-2024,Campaign 1,TikTok,Carousel,Gen Z,4519,57,4,236.64,232.71
07-03-2024,Campaign 1,TikTok,Carousel,Millennials,853,15,0,20.46,0
07-03-2024,Campaign 1,TikTok,Carousel,Gen X,182,1,0,10.85,0
07-03-2024,Campaign 1,Facebook,Video,Gen Z,1330,44,2,34.81,151.04
07-03-2024,Campaign 1,Facebook,Video,Millennials,3764,124,15,101.75,1140.66
07-03-2024,Campaign 1,Facebook,Video,Gen X,1893,85,9,98.7,462.75
07-03-2024,Campaign 1,Facebook,Image,Gen Z,1416,7,0,65.39,0
07-03-2024,Campaign 1,Facebook,Image,Millennials,3538,19,0,109.41,0
07-03-2024,Campaign 1,Facebook,Image,Gen X,1207,20,0,81.75,0
07-03-2024,Campaign 1,Facebook,Carousel,Gen Z,1424,31,1,51.81,93.35
07-03-2024,Campaign 1,Facebook,Carousel,Millennials,4285,57,1,118.2,59.23
07-03-2024,Campaign 1,Facebook,Carousel,Gen X,1651,23,1,42.52,91.27
08-03-2024,Campaign 1,Instagram,Video,Gen Z,2179,89,9,139.35,499.95
08-03-2024,Campaign 1,Instagram,Video,Millennials,3686,142,18,156.53,1607.23
08-03-2024,Campaign 1,Instagram,Video,Gen X,305,8,0,11.62,0
08-03-2024,Campaign 1,Instagram,Image,Gen Z,2632,45,1,81.52,73.39
08-03-2024,Campaign 1,Instagram,Image,Millennials,1208,19,0,29.35,0
08-03-2024,Campaign 1,Instagram,Image,Gen X,359,4,0,21.83,0
08-03-2024,Campaign 1,Instagram,Carousel,Gen Z,2913,77,3,184.78,220.57
08-03-2024,Campaign 1,Instagram,Carousel,Millennials,1285,16,1,37.05,61.67
